patient_key,peak_type,gap_order,curve_idx,x,y,profile_name,peak_height,peak_prominence,peak_width_half_prominence,peak_width_height,left_ips,right_ips,left_base_idx,right_base_idx,prev_peak_idx,next_peak_idx,distance_to_prev_peak_idx,distance_to_next_peak_idx,left_valley_idx,right_valley_idx,left_valley_value,right_valley_value,valley_to_valley_width,height_above_left_valley,height_above_right_valley,height_above_mean_valleys
S_52,gap,6,139,159.65683,481.13388,gap_score_smooth,0.9271053075790405,0.25972074270248413,7.571875759858045,0.7972449362277985,135.36301659807714,142.93489235793518,132,239,125.0,155.0,14.0,16.0,132,147,0.6673845648765564,0.6524990200996399,15,0.25972074270248413,0.27460628747940063,0.2671635150909424
S_52,gap,7,155,189.16478,527.19244,gap_score_smooth,0.9179491996765137,0.2654501795768738,6.826368304043029,0.7852241098880768,151.11317608194696,157.93954438599,147,239,139.0,174.0,16.0,19.0,147,167,0.6524990200996399,0.5534850358963013,20,0.2654501795768738,0.3644641637802124,0.3149571716785431
S_52,gap,8,174,202.45296,581.887,gap_score_smooth,0.8912388682365417,0.3377538323402405,8.176646864007125,0.7223619520664215,170.20078532485834,178.37743218886547,167,239,155.0,195.0,19.0,21.0,167,182,0.5534850358963013,0.5865905284881592,15,0.3377538323402405,0.30464833974838257,0.3212010860443115
S_52,gap,9,195,196.86206,642.3389,gap_score_smooth,0.8666781187057495,0.28008759021759033,6.934375150269005,0.7266343235969543,191.13457118152505,198.06894633179405,182,239,174.0,216.0,21.0,21.0,188,204,0.6067643761634827,0.36530280113220215,16,0.25991374254226685,0.5013753175735474,0.3806445300579071
S_52,gap,10,216,176.62515,702.7908,gap_score_smooth,0.8217588067054749,0.4564560055732727,18.242169740277205,0.5935308039188385,209.91579826674376,228.15796800702097,204,239,195.0,,21.0,0.0,204,239,0.36530280113220215,0.06972799450159073,35,0.4564560055732727,0.7520308122038841,0.6042434088885784
S_53,gap,1,44,254.852,232.38075,gap_score_smooth,0.853678286075592,0.0960458517074585,23.08153479106369,0.8056553602218628,27.797453475995177,50.878988267058865,0,55,,65.0,0.0,21.0,36,55,0.8092543482780457,0.7576324343681335,19,0.04442393779754639,0.0960458517074585,0.07023489475250244
S_53,gap,2,65,229.7739,306.53973,gap_score_smooth,0.8795210123062134,0.05510210990905762,8.830461434551601,0.8519699573516846,59.37215722582274,68.20261866037434,0,71,44.0,122.0,21.0,57.0,55,71,0.7576324343681335,0.8244189023971558,16,0.12188857793807983,0.05510210990905762,0.08849534392356873
S_53,gap,3,122,288.10535,507.82846,gap_score_smooth,0.9876541495323181,0.8212060034275055,175.14518639020537,0.5770511478185654,4.50238160772968,179.64756799793506,0,239,65.0,137.0,57.0,15.0,112,129,0.9011507034301758,0.8567442297935486,17,0.08650344610214233,0.13090991973876953,0.10870668292045593
S_53,gap,4,137,329.9879,560.79913,gap_score_smooth,0.9675801992416382,0.1108359694480896,8.593749506039188,0.9121622145175934,132.14205289100926,140.73580239704845,129,145,122.0,152.0,15.0,15.0,129,145,0.8567442297935486,0.8212270140647888,16,0.1108359694480896,0.14635318517684937,0.12859457731246948
S_53,gap,5,152,373.14307,613.7699,gap_score_smooth,0.9701531529426575,0.14892613887786865,9.355740482086247,0.8956900835037231,147.8430960990464,157.19883658113264,145,239,137.0,172.0,15.0,20.0,145,163,0.8212270140647888,0.586507260799408,18,0.14892613887786865,0.3836458921432495,0.2662860155105591
S_53,gap,6,172,406.4847,684.39746,gap_score_smooth,0.9112109541893005,0.3247036933898926,10.95745119878606,0.7488591074943542,166.8081815246044,177.76563272339047,163,239,152.0,204.0,20.0,32.0,163,185,0.586507260799408,0.2926613688468933,22,0.3247036933898926,0.6185495853424072,0.4716266393661499
S_53,gap,7,204,432.1143,797.4017,gap_score_smooth,0.9074597954750061,0.6147984266281128,29.621532261617432,0.6000605821609497,189.18660798651172,218.80814024812915,185,239,172.0,231.0,32.0,27.0,185,224,0.2926613688468933,0.49653780460357666,39,0.6147984266281128,0.41092199087142944,0.5128602087497711
S_53,gap,8,231,434.40707,892.74896,gap_score_smooth,0.6826533675193787,0.186115562915802,5.355625553802099,0.5895955860614777,228.2050131990465,233.5606387528486,224,239,204.0,,27.0,0.0,224,239,0.49653780460357666,0.11680413037538528,15,0.186115562915802,0.5658492371439934,0.3759824000298977
S_54,gap,1,13,213.32422,177.43515,gap_score_smooth,0.801846444606781,0.07150059938430786,25.65977665615,0.7660961449146271,9.94564634325077,35.60542299940077,0,40,,106.0,0.0,93.0,0,21,0.14841224253177643,0.7791295647621155,21,0.6534342020750046,0.022716879844665527,0.33807554095983505
S_54,gap,2,106,191.21187,366.54813,gap_score_smooth,0.9038227200508118,0.11736315488815308,39.84486839800074,0.8451411426067352,76.4348239168989,116.27969231489965,0,120,13.0,130.0,93.0,24.0,97,111,0.8696622848510742,0.8458243608474731,14,0.03416043519973755,0.05799835920333862,0.046079397201538086
S_54,gap,3,130,273.04364,415.35147,gap_score_smooth,0.9828831553459167,0.28020721673965454,33.239855538465235,0.8427795469760895,122.83020167454501,156.07005721301024,0,161,106.0,151.0,24.0,21.0,120,137,0.7864595651626587,0.942017674446106,17,0.19642359018325806,0.04086548089981079,0.11864453554153442
S_54,gap,4,151,343.3188,458.05438,gap_score_smooth,0.9393265247344971,0.03372126817703247,4.60744401326221,0.9224658906459808,148.78923391293037,153.39667792619258,147,161,130.0,174.0,21.0,23.0,147,161,0.9056052565574646,0.7026759386062622,14,0.03372126817703247,0.23665058612823486,0.13518592715263367
S_54,gap,5,174,380.12473,504.82428,gap_score_smooth,0.9880679845809937,0.8396557420492172,222.71337515273305,0.568240113556385,6.802948870314587,229.51632402304764,0,239,151.0,205.0,23.0,31.0,161,179,0.7026759386062622,0.9815802574157715,18,0.28539204597473145,0.006487727165222168,0.1459398865699768
S_54,gap,6,205,340.51453,567.86194,gap_score_smooth,0.9310674667358398,0.2714295983314514,12.937352289027132,0.7953526675701141,198.99812287141702,211.93547516044416,194,239,174.0,221.0,31.0,16.0,194,214,0.6596378684043884,0.7729262709617615,20,0.2714295983314514,0.15814119577407837,0.2147853970527649
S_54,gap,7,221,312.80118,600.39746,gap_score_smooth,0.8912163972854614,0.11829012632369995,7.093688603565823,0.8320713341236115,217.4071344865077,224.5008230900735,214,239,205.0,,16.0,0.0,214,239,0.7729262709617615,0.04931200295686722,25,0.11829012632369995,0.8419043943285942,0.4800972603261471
S_55,gap,1,68,105.602486,328.01672,gap_score_smooth,0.940420389175415,0.18354105949401855,16.734876172076113,0.8486498594284058,59.0294398416047,75.76431601368081,0,82,,101.0,0.0,33.0,54,82,0.7921976447105408,0.7568793296813965,28,0.14822274446487427,0.18354105949401855,0.1658819019794464
S_55,gap,2,101,58.805527,425.08368,gap_score_smooth,0.9400694966316223,0.1089661717414856,12.200772741529704,0.8855864107608795,91.97098060532628,104.17175334685598,82,112,68.0,125.0,33.0,24.0,82,112,0.7568793296813965,0.8311033248901367,30,0.18319016695022583,0.1089661717414856,0.1460781693458557
S_55,gap,3,125,55.81808,495.67783,gap_score_smooth,0.9946333765983582,0.8391569554805756,192.99705265987535,0.5750548988580704,5.413499272414831,198.4105519322902,0,239,101.0,149.0,24.0,24.0,112,139,0.8311033248901367,0.9060134291648865,27,0.16353005170822144,0.08861994743347168,0.12607499957084656
S_55,gap,4,149,86.37432,566.272,gap_score_smooth,0.9724096059799194,0.06639617681503296,8.995135644456298,0.939211517572403,143.2062666697192,152.2014023141755,139,239,125.0,177.0,24.0,28.0,139,154,0.9060134291648865,0.9257399439811707,15,0.06639617681503296,0.04666966199874878,0.05653291940689087
S_55,gap,5,177,142.6159,648.6318,gap_score_smooth,0.9346293210983276,0.10506391525268555,7.860100325980596,0.8820973634719849,173.07358950065236,180.93368982663296,170,239,149.0,193.0,28.0,16.0,170,187,0.8295654058456421,0.7041516900062561,17,0.10506391525268555,0.23047763109207153,0.16777077317237854
S_55,gap,6,193,166.3073,695.6946,gap_score_smooth,0.8672674894332886,0.16311579942703247,6.115034904702071,0.7857095897197723,189.8066373915813,195.92167229628336,187,239,177.0,213.0,16.0,20.0,187,202,0.7041516900062561,0.4521329998970032,15,0.16311579942703247,0.4151344895362854,0.28912514448165894
S_55,gap,7,213,170.89066,754.523,gap_score_smooth,0.8155704736709595,0.3634374737739563,10.201085744401723,0.6338517367839813,209.3251294951179,219.52621523951962,202,239,193.0,,20.0,0.0,202,239,0.4521329998970032,0.06069684028625488,37,0.3634374737739563,0.7548736333847046,0.5591555535793304
S_56,gap,1,8,264.64624,93.196655,gap_score_smooth,0.7034185528755188,0.09942442178726196,4.206772447246942,0.6537063419818878,6.6351087631215036,10.841881210368445,0,15,,66.0,0.0,58.0,0,15,0.14420658349990845,0.6039941310882568,15,0.5592119693756104,0.09942442178726196,0.32931819558143616
S_56,gap,2,66,235.00865,261.37238,gap_score_smooth,0.9584547877311707,0.12519878149032593,12.583435143866012,0.8958553969860077,58.996216786297865,71.57965193016388,0,79,8.0,98.0,58.0,32.0,54,79,0.8355762362480164,0.8332560062408447,25,0.1228785514831543,0.12519878149032593,0.12403866648674011
S_56,gap,3,98,230.8236,354.159,gap_score_smooth,0.9721381664276123,0.055292367935180664,11.73447835967913,0.944491982460022,92.63637768123644,104.37085604091557,0,114,66.0,128.0,32.0,30.0,79,114,0.8332560062408447,0.9168457984924316,35,0.13888216018676758,0.055292367935180664,0.09708726406097412
S_56,gap,4,128,242.92354,441.14645,gap_score_smooth,0.9915692806243896,0.8473626971244812,217.1362424212944,0.567887932062149,5.464022962484922,222.60026538377934,0,239,98.0,162.0,30.0,34.0,114,151,0.9168457984924316,0.8198486566543579,37,0.07472348213195801,0.17172062397003174,0.12322205305099487
S_56,gap,5,162,264.18237,539.73224,gap_score_smooth,0.8886246085166931,0.0687759518623352,11.50517865246357,0.8542366325855255,158.71250696004455,170.21768561250812,151,239,128.0,202.0,34.0,40.0,151,176,0.8198486566543579,0.8202803730964661,25,0.0687759518623352,0.06834423542022705,0.06856009364128113
S_56,gap,6,202,234.4246,655.71545,gap_score_smooth,0.8671809434890747,0.24623292684555054,21.39845417455072,0.7440644800662994,196.3188683621324,217.71732253668313,191,239,162.0,232.0,40.0,30.0,191,211,0.6209480166435242,0.7861264944076538,20,0.24623292684555054,0.0810544490814209,0.16364368796348572
S_56,gap,7,232,190.07709,742.70294,gap_score_smooth,0.4877515137195587,0.12980803847312927,3.5849017435615167,0.4228474944829941,230.22095098899908,233.8058527325606,228,239,202.0,,30.0,0.0,228,239,0.35794347524642944,0.0817362442612648,11,0.12980803847312927,0.4060152694582939,0.2679116539657116
S_57,gap,1,8,124.117905,131.04184,gap_score_smooth,0.7243751287460327,0.059696078300476074,3.625314325478908,0.6945270895957947,6.593852080875682,10.21916640635459,0,15,,55.0,0.0,47.0,0,15,0.14254452288150787,0.6646790504455566,15,0.5818306058645248,0.059696078300476074,0.32076334208250046
S_57,gap,2,55,106.937805,284.03766,gap_score_smooth,0.9531596302986145,0.3018289804458618,58.68335334706157,0.8022451400756836,30.534053865695466,89.21740721275704,0,120,8.0,74.0,47.0,19.0,51,66,0.9402656555175781,0.8684722781181335,15,0.012893974781036377,0.08468735218048096,0.04879066348075867
S_57,gap,3,74,91.846306,345.88702,gap_score_smooth,0.9320777654647827,0.06360548734664917,10.66985519456503,0.9002750217914581,68.64151207681267,79.3113672713777,66,120,55.0,101.0,19.0,27.0,66,93,0.8684722781181335,0.7423495650291443,27,0.06360548734664917,0.18972820043563843,0.1266668438911438
S_57,gap,4,101,53.779522,433.77823,gap_score_smooth,0.824409008026123,0.08205944299697876,4.269561935600976,0.7833792865276337,98.73340138922183,103.0029633248228,93,110,74.0,115.0,27.0,14.0,93,110,0.7423495650291443,0.695669949054718,17,0.08205944299697876,0.12873905897140503,0.1053992509841919
S_57,gap,5,115,46.41483,479.35147,gap_score_smooth,0.8461059331893921,0.15043598413467407,4.27799773302749,0.770887941122055,112.66621178902687,116.94420952205436,110,120,101.0,150.0,14.0,35.0,110,120,0.695669949054718,0.6513306498527527,10,0.15043598413467407,0.1947752833366394,0.17260563373565674
S_57,gap,6,150,90.43115,593.28455,gap_score_smooth,0.9928794503211975,0.8503349274396896,191.93037268554073,0.5677119866013527,4.862238768616374,196.7926114541571,0,239,115.0,172.0,35.0,22.0,142,164,0.9714221358299255,0.7288522720336914,22,0.021457314491271973,0.2640271782875061,0.14274224638938904
S_57,gap,7,172,132.71114,664.8996,gap_score_smooth,0.9161700010299683,0.18731772899627686,7.086210949764393,0.8225111365318298,168.5735329315593,175.6597438813237,164,239,150.0,190.0,22.0,18.0,164,184,0.7288522720336914,0.6467864513397217,20,0.18731772899627686,0.2693835496902466,0.22835063934326172
S_57,gap,8,190,143.39633,723.4937,gap_score_smooth,0.8922483325004578,0.24546188116073608,6.32618163926594,0.7695173919200897,186.9698308142856,193.29601245355153,184,239,172.0,209.0,18.0,19.0,184,198,0.6467864513397217,0.5597870349884033,14,0.24546188116073608,0.33246129751205444,0.28896158933639526
S_57,gap,9,209,137.68755,785.3431,gap_score_smooth,0.8787403702735901,0.31895333528518677,24.91084849356099,0.7192637026309967,205.23849912992458,230.14934762348557,198,239,190.0,,19.0,0.0,198,239,0.5597870349884033,0.12244293838739395,41,0.31895333528518677,0.7562974318861961,0.5376253835856915
S_58,gap,1,26,155.86385,281.53973,gap_score_smooth,0.7430184483528137,0.353525847196579,51.05168203736219,0.5662555247545242,10.683602973800177,61.73528501116237,0,68,,96.0,0.0,70.0,0,29,0.041646815836429596,0.7401660680770874,29,0.7013716325163841,0.0028523802757263184,0.3521120063960552
S_58,gap,2,96,69.88132,409.53137,gap_score_smooth,0.9743629693984985,0.031711578369140625,14.859863725507012,0.9585071802139282,91.9786695853095,106.83853331081652,0,110,26.0,119.0,70.0,23.0,68,110,0.38949260115623474,0.9426513910293579,42,0.5848703682422638,0.031711578369140625,0.3082909733057022
S_58,gap,3,119,82.41654,451.5858,gap_score_smooth,0.9892924427986145,0.8849925324320793,155.98398570601228,0.5467961765825748,75.48962249089844,231.4736081969107,0,239,96.0,153.0,23.0,34.0,110,136,0.9426513910293579,0.7220457196235657,26,0.04664105176925659,0.26724672317504883,0.1569438874721527
S_58,gap,4,153,172.23508,513.7531,gap_score_smooth,0.9236868023872375,0.20164108276367188,19.211973712566277,0.8228662610054016,145.41091417552107,164.62288788808735,136,174,119.0,184.0,34.0,31.0,144,157,0.8086039423942566,0.8965232372283936,13,0.11508285999298096,0.027163565158843994,0.07112321257591248
S_58,gap,5,184,222.16785,570.4351,gap_score_smooth,0.8726253509521484,0.11624878644943237,14.037468646683465,0.8145009577274323,180.86324693680376,194.90071558348723,174,201,153.0,210.0,31.0,26.0,174,189,0.6286322474479675,0.8152052760124207,15,0.2439931035041809,0.05742007493972778,0.15070658922195435
S_58,gap,6,210,229.81317,617.9749,gap_score_smooth,0.9267403483390808,0.2981081008911133,25.732519377614096,0.7776862978935242,202.66802777282356,228.40054715043766,174,239,184.0,,26.0,0.0,201,239,0.7563765645027161,0.10429991036653519,38,0.17036378383636475,0.8224404379725456,0.4964021109044552
S_59,gap,1,45,193.53635,243.08786,gap_score_smooth,0.8426288366317749,0.05091559886932373,9.673353796495533,0.817171037197113,41.732556780759346,51.40591057725488,0,55,,64.0,0.0,19.0,17,55,0.7303060293197632,0.7917132377624512,38,0.11232280731201172,0.05091559886932373,0.08161920309066772
S_59,gap,2,64,142.17818,308.99164,gap_score_smooth,0.8897462487220764,0.042410969734191895,5.859385471409546,0.8685407638549805,60.81402922130585,66.6734146927154,0,69,45.0,117.0,19.0,53.0,55,69,0.7917132377624512,0.8473352789878845,14,0.09803301095962524,0.042410969734191895,0.07022199034690857
S_59,gap,3,117,125.10676,492.82846,gap_score_smooth,0.9431626200675964,0.43017417192459106,114.71825830146253,0.7280755341053009,6.976706179962638,121.69496448142516,0,125,64.0,134.0,53.0,17.0,108,125,0.9062880873680115,0.5129884481430054,17,0.03687453269958496,0.43017417192459106,0.233524352312088
S_59,gap,4,134,166.4451,551.795,gap_score_smooth,0.9551408290863037,0.24766993522644043,8.127627074322078,0.8313058614730835,129.9006459093376,138.0282729836597,0,142,117.0,150.0,17.0,16.0,125,142,0.5129884481430054,0.7074708938598633,17,0.44215238094329834,0.24766993522644043,0.3449111580848694
S_59,gap,5,150,206.02582,607.2929,gap_score_smooth,0.9794341921806335,0.8180263936519623,28.512093464184602,0.5704209953546524,126.68771885889319,155.1998123230778,0,239,134.0,167.0,16.0,17.0,142,158,0.7074708938598633,0.29495349526405334,16,0.27196329832077026,0.6844806969165802,0.47822199761867523
S_59,gap,6,167,259.0468,666.2594,gap_score_smooth,0.9051368832588196,0.6101833879947662,11.293248154913982,0.6000451892614365,161.5120333146825,172.80528146959648,158,239,150.0,186.0,17.0,19.0,158,177,0.29495349526405334,0.21712064743041992,19,0.6101833879947662,0.6880162358283997,0.649099811911583
S_59,gap,7,186,298.34958,732.1632,gap_score_smooth,0.8529326915740967,0.6358120441436768,13.728621940633985,0.5350266695022583,180.30010504059405,194.02872698122803,177,239,167.0,209.0,19.0,23.0,177,200,0.21712064743041992,0.1972218006849289,23,0.6358120441436768,0.6557108908891678,0.6457614675164223
S_59,gap,8,209,318.21106,811.9414,gap_score_smooth,0.839882493019104,0.6426606923341751,13.338609602453005,0.5185521468520164,204.05911197619218,217.3977215786452,200,239,186.0,231.0,23.0,22.0,200,223,0.1972218006849289,0.3077240586280823,23,0.6426606923341751,0.5321584343910217,0.5874095633625984
S_59,gap,9,231,322.2286,888.25104,gap_score_smooth,0.6716820001602173,0.363957941532135,6.602546692258613,0.4897030293941498,227.60328447270834,234.20583116496695,223,239,209.0,,22.0,0.0,223,239,0.3077240586280823,0.0930006206035614,16,0.363957941532135,0.5786813795566559,0.47131966054439545
S_60,gap,1,37,233.05782,318.54813,gap_score_smooth,0.8525857329368591,0.14308148622512817,12.202228858555255,0.781044989824295,31.421465277404277,43.62369413595953,0,53,,88.0,0.0,51.0,25,53,0.7553379535675049,0.709504246711731,28,0.09724777936935425,0.14308148622512817,0.12016463279724121
S_60,gap,2,88,152.94408,422.682,gap_score_smooth,0.9433780312538147,0.23240631818771362,31.1969744446869,0.8271748721599579,76.517748927661,107.7147233723479,0,127,37.0,116.0,51.0,28.0,80,95,0.836811363697052,0.8661551475524902,15,0.1065666675567627,0.07722288370132446,0.09189477562904358
S_60,gap,3,116,130.75174,479.85355,gap_score_smooth,0.90802001953125,0.09822821617126465,8.095730620450297,0.8589059114456177,112.08404570783051,120.17977632828081,109,127,88.0,133.0,28.0,17.0,109,127,0.8097918033599854,0.7109717130661011,18,0.09822821617126465,0.19704830646514893,0.1476382613182068
